rating,date,option,content
5,2025.04.21,[옵션] 로지 아우라 향,"친척언니가 어노브에서 오 드 퍼퓸도 출시도 했다구 성년의 날 미리 챙겨준다며 올리브영으로 선물 보내줬더라구요🌹올영 선물 기능있는거 이제 알게된 1인…

평소 헤어퍼퓸도 잘 쓰고 있었는데 향이 더 풍성해진 느낌이었어요! 후기 써보려고 느낄때마다 적어봤는데 구매하실 때 참고해 보시면 좋을 것 같습니다🫧

- 향이 인위적이고 강하지 않아서 살냄새인 척 쌉가능하다
- 향이 여성스러우면서도 러블리하고 풋풋한 느낌
- 보통 장미향이면 호불호 갈리기도 하는데, 이 향은 호불호 없을 듯함. 머스크향이 부드럽고 은은하게 나면서 플로럴향이 상큼하게 나는데, 너무 좋음.
- 맨날 뿌리고 다니면 청순한 이미지 가질 수 있음. 자연스러운 향이라 체취처럼 자주 많이 뿌려도 부담스럽지 않음
- 머리 아픈 향이 아님. 여름-봄이랑 너무 잘어울려서 추구미 만들기 가능
- 친구 두 명한테 시향시켜줬는데, 둘 다 사고 싶어함.
- 10대부터 30대까지 다양한 연령층이 뿌리기에 부담스럽지 않을 듯
-마냥 달달하지 않고 적당히 달달한 향이라 성숙함+청순함+러블리함 세 마리 토끼를 다 잡음

그리고 패키지가 선물 받을때 기분 좋더라구요! 잘 꾸려진 기분좋은 선물을 받은 것 같아 기분 진짜 좋았어요🩷 나날히 발전하는 올영 프레그런스… 뭔가 올드 쁘띠한 퍼퓸 브랜드(?) 보다 소장 가치 있는 것 같아서 어노브 퍼퓸 추천합니다👍🏻🎀"
5,2025.04.19,[옵션] 센슈얼 화이트 향,"저번에 더현대 팝업에 있길래 시향해봤었는데 진짜 향들이 다 너무 좋더라고요!!전체적으로 싼마이 느낌 안나고 잔향감 은은하게 고급스럽게 남는느낌? 가격은 가성비 향수인데 퀄리티는 꽤 좋더라구요💖

제 원픽은 센슈얼 화이트인데 처음 뿌리면 약간 묵직하게 파운더리한 향이 나는데 시간이 지날수록 진가가 발휘되는 향인거 같아요! 은은하게 머스크향 올라오는게 포근하고 폭닥폭닥한 느낌을 줘서 괜히 기분이 더 좋아지는 느낌?
딥X크 도손 쓰고 있었는데 요거 좋아하시면 요 향 잘 맞으시지 않을까 싶습니다😄

너무 대중템은 싫은데 요건 향도 조금 유니크해서 흔하지 않은 향기템으로 잘 쓸 거 같습니다 !! 어노브 완전 향 맛집💐💕"
5,2025.04.18,[옵션] 퓨어 오차드 향,"향수가 필요해서 보던 차에
헤어제품으로 인기 많은 브랜드인 어노브 향수를 발견했어요 ! 헤어 제품과 사용하기에도 좋다는 이야기를 듣고 어노브 헤어 미스트를 쓰는 저는 바로 구매했습니다
사실 로즈향을 엄청 좋아하는 편은 아니어서
다른 향 비교 열심히 하다가 고른 퓨어 오차드 '-'
첫 느낌은 오렌지 같은 시트러스 계열의 향이 나다가
점점 은은해지면서 엄청 여성스러운 향이 나요
봄과 가을에 어울리는 향이라고 하면 좋을 것 같아요 !
저는 어노브 퓨어 오차드 향은 어떤 스타일에도 잘 어울릴 것 같은데요 ,,, 뭐 10대 20대 30대까지도 다 좋다고 생각해요 ㅎㅎㅎㅎ 참고로 전...30대 ^^
헤어제품과 같이 써봐도 잘 어울리더라구요 근데 향을 더 오래 맡고 싶은데 잊어버릴 때쯤 한 번 더 뿌려주면 오래가는 것 같아요 !"
5,2025.04.16,[옵션] 퓨어 오차드 향,"봄여름에 쓰기 너무 좋은 향이에요! 🌿
호불호 안 갈릴 것 같은 시원하고 부드러운 상큼한 플로럴 향?! 안그래도 어노브에서 퍼퓸이 나왔길래 궁금해서 눈팅 하고 있었는데 올영에 뜨길래 바로 샀습니다💖
패키지도 유니크하구 존재감있어서 좋아요!
청초한 흰 원피스 입은 플로리스트 아갓쉬가 쓸 것 같은 향이라 소개팅할 때 쓰기 좋을 것 같아요 ㅎㅎㅎ
오프라인 매장에더 보였으면 좋겠어요!! 다른 향도 궁금합니다"
5,2025.04.16,[옵션] 센슈얼 화이트 향,"친구한테 선물받았는데 패키지 부터 고급져서 맘에 들어요!
뿌리자마자 깔끔한 플로럴향이 퍼지는데 잔향은 포근하면서 부드러운 머스크향이 나서 계속 맡게 돼요 ㅋㅋ 부드러우면서 깨끗한 플로럴향 찾으신다면 추천드려요~ 지속력도 좋아서 아침에 뿌리면 저녁까지 기분 좋네여💕"
5,2025.04.16,[옵션] 퓨어 오차드 향,"은은하지만 왠지 나만의 향을 상큼한 봄에 어울리는 향수를 찾던중 알게 된 “어노브 오드 퍼퓸 5종”
저는 그 중에서 “퓨어 오차드”가 싱그럽고 청초한 느낌에 설레임에 넘 좋더라고요 -^^ 기존에 사용하던 하던향수와는 다르게 진하기 보다는 은은하게 지속력이 좋더라고요 -^^
여기에서 주의사항은 문지르지 않고
어노브 퓨어 오차드 향이 변질되지 않고 있는 그대로의 매력을 느낄수 있도록 조금의 거리를 두고 분사한 다음 건조시켜주는 것입니다 -^^
저는 왠지 봄, 여름에 가벼워지는 옷만큼 이 향이 기분좋아지는 향으로 어느 누구에게나 쉽게 어울릴수 향이라고 적극 추천뿐만 아니라 지인들에게도 선물하기 좋은 아이템 같아요 !!
곧 다가올 5월 지인들 선물은 모두 이걸로 해 볼까해요 !"
5,2025.04.15,[옵션] 퓨어 오차드 향,"올리브영가서 시향하고 직접 구매한 퓨어오차드!
로즈향도 좋지만 저는 중성적이고 포근한 향이 더 좋아서
퓨어 오차드로 선택했어요

퓨어오차드는 시원한 배향 + 따뜻하고 포근한 향으로
깔끔한 로션냄새가 떠오르는 향이랍니다

출근할 때 손목과 귀 뒤에 뿌리고 나가면
오후까지 향이 솔솔 나서 지속력이 참 괜찮은것 같아요

평소에 역한 향수 싫어하는 동생도 이향은 괜찮다면서
울렁거리지 않는다고 말해줬어요 ㅎㅎ

퓨어오차드는 조금은 무게감이 느껴지는 향이고
부드러운 봄에 잘어울릴것 같아요 ㅎㅎ"
5,2025.04.15,[옵션] 앰버 그레이스 향,"평소 어노브 헤어 미스트를 잘 쓰고 있었는데 향수가 새로 생겼길래 궁금해서 구매 해 봤어요 !

기존에 사용하고 있던 헤어미스트도 향이 좋아서 만족했는데 이번 향수도 맘에 쏙 들어요, 뛰어난 발향력과 오랜시간 지속되는 지속력으로 첫향과 마지막 잔향까지 만족스러웠어요 :)

그리고 상품 패키지와 세련된 디자인 또 휴대하기 좋은 사이즈까지 데일리 향수로 사용하기 좋은 부담스럽지않은 고급진 향까지 이번 여름엔 어노브 향수로 정착할거 같아요 !"
5,2025.04.15,[옵션] 센슈얼 화이트 향,"원래 어노브 헤어제품 사용하고있었는데 어노브에서 향수도 나왔대서 바로 구매해봤어요
같은 향으로 머리부터 같이 하면 향지속도 오래되고좋을것같더라구요
전 손목이나 목덜미에 뿌리고 비비지않고 그대로 두니까 묵직하게 잔향이오래가서좋았어요
센슈얼화이트로 골랐는데 살짝 머스크향도 나고 개인적으로 달달한향은 피하는편인데 이번껀 여성스럽고 은은한향이퍼져서 출근용으로 찰떡!!
일단 사이즈가작고 예뻐서 휴대용으로 가방에넣고다니기도 딱 좋아욧"
5,2025.04.15,[옵션] 로지 아우라 향,"어노브 헤어제품이 너무 좋아 꾸준히 사용중인데 향수도 있는 걸 알게 되어 주문해 보게 되었어요!

그간 사용했던 어노브 제품은 제품력도 좋지만 향이 좋고 지속력이 좋은 점도 매우 만족스러웠었는데요

이 제품 역시 향은 말해뭐해 넘 좋고 지속력도 오래가서 매일 사용하는 요즘입니다ㅎㅎ

특히 향수는 자칫하면 너무 강해서 머리아프거나 부담스러운 잔향이 남는 경우가 있는데 이 제품은 정말 자연스러운 향으로 오래가요!

패키징도 예뻐서 괜히 뿌릴 때마다 기분 좋음ㅠvㅠb최고"
5,2025.04.15,[옵션] 로지 아우라 향,향수 좋아하는 편이라 꽃향을 항상 사용하는 편인데 이번에 새로 발견해서 사용해본 제품 ! 향수병도 너무 예쁘고 향도 딱 제가 좋아하는 꽃향 + 은은한 잔향까지 지속력도 좋고 뿌리고 샤워하고 나왔는데도 잔향 남아있어서 너무 좋았어요 5가지 향 다 구매해서 사용하고 싶을 정도 !
5,2025.04.15,[옵션] 센슈얼 화이트 향,"평소 향수를 좋아해 이것저것 구매해서 쓰는 향덕후인데요
최근 더현대에 팝업 보러 갔다가 어노브를 알게 되었어요.
그래서 바로 인터넷으로 구매 해서 사용했는데요

향수 보틀 디자인도 아주 고급진데다 패키지가 예뻐서 선물용으로도 딱이더라고요.

평소 은은하면서 자극적이지 않은 향을 선호하는 편이라,
센슈얼 화이트 구매했는데요
포근한 머스크향기에, 화이트 플로럴이 어우러진 향으로
평소 은방울꽃 향을 좋아하던 저에게는 딱인 향수에요.
파우더리 노트향을 입혀서인지 더욱 포근한 느낌이 들어 뿌리고 나갈때마다 기분이 좋아요.

밝은 이미지, 순수한 이미지를 동시에 뿜길 수 있어 데일리로 쓰기에 적합하더라구요.
화이트셔츠에 뿌리면 착붙일것 같은 향이에요.

저는 퓨어오차드와 상당히 고민 했는데, 다 쓰고나서 한번 재구매 해봐야겠어요.

20대에게 정말 잘 어울리는 향수에요!
30대가 쓰기에는 약간 가벼운 느낌이 들긴 하답니당 ㅎㅎㅎ 그래도 그시절의 느낌과 추억을 가지고 사용해보려구요 >_<

입자가 조금더 미세하게 분사가 되면 더 좋았을것 같다는 생각이 들어요.

뿌리고 나가면 최소 4시간정도는 향이 유지가 되더라구요.

추천합니당 !"
5,2025.04.15,[옵션] 퓨어 오차드 향,"상큼한 과일향과 부드러운 플로랄향으로 아주 은은하게 향이 나는 느낌이에요 ㅎㅎ
시원하고 청량감있는 느낌이에요 ㅎㅎ
꽃향보다 시원한 과일향에 더 가깝고, 봄이나 여름에 쓰시면 좋을 것 같아요 ㅎㅎ
사람마다 개인의 차이가 있지만, 저는 지속력이 5-6시간 정도 은은하게 느껴 졌어요 ㅎㅎ
특히, 비 오는 날에도 향이 부담스럽지 않았어요.
간혹 비 오는 날에 향수를 잘못 뿌리고 나갈땐 머리가 아픈적도 있었는데, 퓨어 오차드 향은 아주 무난했어요.
정말 맑은 향인것 같아요.
순수라는 단어가 딱 떠오르는 향이에요.
그리고 케이스며 디자인이 정말 마음에 들어요.... 🩷"
5,2025.04.14,[옵션] 로지 아우라 향,"어노브 헤어트리트먼트 샴푸도 잘썼는데 퍼퓸나와서 바로 써보고 싶었어요
패키지가 일단 너무 예뻐서 선물하면 만족도 100%일거같네요
로지아우라는 딱 장미향인데 인위적이지않고 고급스럽고 우아한 향기라 페미닌한 룩에도 잘어울리더라구요
이번에 친구결혼식갈때도 뿌렸는데 주변에서 다들 무슨향이냐고 물어보던ㅎㅎ
5가지향기라 취향에따라 룩에따라 뿌리기좋을것같아요"
5,2025.04.14,[옵션] 오우드 인디고 향,"💟요약
여름과 묵직한 겨울 모두 잘어울리는 무난템

💟후기
중성적인 향과 우디향을 좋아해서 오우드인디고를 선택했습니다. 일단 뿌리는순간 스파이시한 향이 퍼지는데
이후 잔잔하게 묵직해요.
너무 무거운 우디는 아니여서 캐쥬얼 정장에
잘 어울릴만한 향입니다. 남녀 모두 잘어울려요.
향 종류도 많아서 다른향도 차근차근 구입해서 그날 스타일에 따라 뿌려야겠어요! 향수가 너무 예뻐 선물용으로도 좋을 것 같네요 🥰"
5,2025.04.14,[옵션] 퓨어 오차드 향,"어노브 샴푸랑 컨디셔너는 향도 좋고 제품력이 좋아서 쓰고 있는데 향수가 나왔다고 해서 기대되는 맘에 구매했습니다!

향이 5종류로 나와서 향 고르기가 넘 어려웠는데 구매한 향은 퓨어 오차드로 프루티 플로럴 향으로 은은한 달달한 과일향이 나요~ 봄이나 여름에 뿌리기 좋은 향!
오드퍼퓸으로 짧은 편인데, 그래서인지 향이 은은해서 좋더라고요! 저는 향 지속시간을 늘리기 위해 옷에도 뿌려줘요😆"
5,2025.04.14,[옵션] 로지 아우라 향,"어노브 제품이 워낙 유명해서 이번에 향수까지 써봅니다.
향수 고를때 부터 큰딸이 로지 아우라로 고르자고 적극 추천하더니 향이 너무 좋다고 자기랑 같이쓰자고ㅎㅎ
이름처럼 로즈. 플로럴향이 기본베이스로 은은하지만 오래가는 사랑스럽고 화사한 봄향기입니다.
뿌리고 출근하면 오후까지 기분좋아요.
어노브 헤어제품 너무 유명하잖아요~~
어노브 헤어미스트랑 같이 사용하면 잔향감이 더욱 오래간다는 꿀팁!
향수 케이스가 너무 고급스럽고 이뻐서 선물로도 딱이네요.
요즘 출근할때 손이가는 최애 향수가 되었어요."
5,2025.04.14,[옵션] 로지 아우라 향,"요즘 가장 자주 손이 가는 아이템이에요! 저는 로지 아우라 향을 선택했는데, 은은하게 퍼지는 꽃향기가 정말 기분을 포근하게 만들어줘요. 부드럽고 산뜻한 플로럴 향이라 데일리로 사용하기 딱 좋고, 특히 봄날에 가벼운 원피스와 함께 뿌려주면 분위기가 한층 더 살아나는 느낌이에요.

저만의 팁은 향수를 뿌린 뒤 손목을 문지르지 않고 자연스럽게 말려주는 거예요 그게 훨씬 향이 오래가고 본연의 향이 더 잘 느껴지더라고요. 또 어노브 헤어미스트랑 함께 사용하면 잔잔한 꽃향기가 머리카락에서 은은하게 퍼져서 정말 매력적이에요.

패키지도 감성적인 무드라서 선물용으로도 너무 좋고, 화장대 위에 올려두면 보기만 해도 기분이 좋아져요!"
5,2025.04.14,[옵션] 센슈얼 화이트 향,"어노브에서 나온 헤어미스트
진짜 유명하잖아요..
써본 사람들은 다 아는 그 잔향 ,, >﹏<
헤어미스트 꾸준하게 사용하고있는데 향 너무 좋아서
어노브 오 드 퍼퓸 향수까지 믿고 구매했습니당 !!

패키지 케이스디자인 전부 고급스럽고 이쁜데
가격까지 부담이 없어서 선물하기 좋더라구요!
지인들한테 가볍게 선물하기 좋아서 보내주면
전부 마음에 들어해요

은은하게 남아있는 잔향이
기분까지 포근하게 만들어주는 플로럴 머스크 향
사계절내내 뿌리기 좋은 데일리향수로
어노브 오 드 퍼퓸 < 센슈얼 화이트향 > 픽 ❤️"
5,2025.04.14,[옵션] 오우드 인디고 향,향수 좋은거 있으면 무조건 먼저 구매부터하는 취미를 가졌는데 우연히 올리브영에 향수냄시 맡으러 구경갔다가 어노브 헤어미스트 향 맡고 중독되서 어느새 제가 향수까지 구매하고 있는 나 발견...향이 5가지라 못참고 사다보니 20만원대 인데 향에 비해 금액대도 가성비.. !!👍👍👍 헤어미스트랑 같이사용하면 시너지 지림ㅜ 머랄까 땀냄새랑 섞여도 절대 지지않는 강하지만 코는 아프지않고 은은한데 대만족했음요 진짜 꼭 사세여.. 🎶
5,2025.04.14,[옵션] 앰버 그레이스 향,"어노브 트리트먼트, 오일, 퍼퓸 미스트까지 애정하며 사용 중인데, 드디어 오 드 퍼퓸까지 나왔다고 해서 망설임 없이 바로 겟!
평소 우디 계열을 좋아하는 편이라 앰버그레이스를 선택했는데, 역시 탁월한 선택인 것 같아요.
처음엔 살짝 시트러스한 상큼함이 스쳐가고, 이내 따뜻하고 부드러운 우디 향이 피부에 스며들듯 퍼져요.

오전에 뿌려도 오후까지 은은하게 잔향이 이어지고,
무엇보다도 이 향은 바로 맡는 것보다 10~30분 후에 진가를 발휘하더라고요.
시간이 지날수록 잔 향이 자연스럽게 남는 게 너무 만족스러워요.

우디향을 좋아하시는 분이라면, 앰버 그레이스향 추천합니다!!"
5,2025.04.14,[옵션] 로지 아우라 향,"향수가 필요했었는데 디자인에 반해서 구입하게 되었어요
어노브제품은 원래 유명했는데 향수는 처음 사봤어요
평소에도 꽃향을 좋아해서 이번에도 로지아우라를 선택했어요
봄이랑도 잘 어울리는 싱그러운향이에요
디자인도 제가 좋아하는 핑크!라 화사하고 생기발랄한 느낌이 가득해요
향도 은은하고 자주 사용할것같아요 ㅎㅎ"
5,2025.04.14,[옵션] 로지 아우라 향,"어노브 로지아우라 오 드 퍼퓸, 제가 직접 써보니까 정말 기분 좋은 향이더라구요~ 처음 딱 뿌렸을 때는 마치 싱그러운 풀잎을 갓 꺾은 듯한 초록의 향긋함과 함께, 은은한 장미 향이 부드럽게 퍼져나와요. 시간이 조금 지나면 파우더리하면서도 포근한 잔향이 남는데, 이게 또 깨끗한 비누 향처럼 느껴져서 기분이 좋아져요. 막 엄청 여성스럽거나 무거운 느낌은 아니어서, 맑고 깨끗한 느낌 좋아하시는 분들이라면 분명 마음에 드실 거예요. 이름처럼 정말 은은한 장미빛 아우라가 느껴진달까요? 😊 아, 근데 지속력은 한 3~4시간 정도라서, 향이 좀 약해졌다 싶으면 살짝 다시 뿌려주는 게 좋더라구요.
그리고 용기도 참 예뻐요! 무광의 연한 핑크색인데, 동글동글한 모양이 심플하면서도 참 세련됐어요. 뚜껑이랑 몸통 부분이 자석으로 되어 있어서 톡 하고 닫히는 느낌이 좋고, 들고 다닐 때도 안심이 되더라구요. 특히 바닥에 'ANOVE'라고 작게 새겨진 것도 귀엽고. 전체적으로 깔끔하면서도 고급스러운 느낌이라, 화장대 위에 올려두면 괜히 기분이 좋아지는 그런 디자인이에요. 25ml라서 가방에 쏙 넣고 다니기에도 딱 좋답니다! 한번 써보시면 분명 좋아하실 거예요~"
5,2025.04.14,[옵션] 앰버 그레이스 향,"어노브 앰버 그레이스 향수를 써봤는데, 향이 따뜻하고 부드러워서 너무 기분 좋았어요. 앰버 향이 고급스러우면서도 너무 강하지 않아서 데일리로 쓰기에도 좋고, 특별한 날에도 잘 어울리는 느낌이에요. 기분이나 스타일에 따라 그날의 향을 고를 수 있다는 점도 마음에 들었어요.
저는 헤어미스트랑 같이 쓰는데, 향이 더 오래 남아서 좋더라고요. 향수를 뿌린 후 문지르지 않고 그냥 두면, 그 향이 더 오래 유지되는 것 같아요.
패키지도 깔끔하고 예뻐서 선물용으로도 딱일 것 같아요. 받는 사람도 좋아할 만한 디자인이네요!"
5,2025.06.10,[옵션] 앰버 그레이스 향,정말 마음에 들어요 재구매하고싶어요 추천합니다!!🤍
5,2025.06.10,[옵션] 앰버 그레이스 향,"향 너무 맘에 들어요
적당히 여성스럽고요
다만 저는 용기가 별로...ㅎㅎ"
5,2025.06.04,[옵션] 센슈얼 화이트 향,향도 좋고 지속력도 나쁘지 않은 것 같아요. 다만 용기가 살짝 아쉽습니다. 향별로 용기 디자인이 다르면 구분하기 좋을 거 같아요! 여러 개 산 사람들을 위해서...!
5,2025.04.18,[옵션] 로지 아우라 향,"평소 로즈향 향수만 사용하는 편이고 씁쓸한 줄기 향이 없는 가벼운 느낌의 장미향수 찾다가 시향해보고 구매했어요
부드러운느낌의 장미향수라서 연령대 상관없이 사용할 수 있는 향이고 패키지가 고급스러워보여요!
저는 개인적으로 머리 끝에도 살짝 뿌려주니깐 향이 오래오래 나서 너무 좋았고 지속력도 좋은 편이었어요"
5,2025.04.14,[옵션] 로지 아우라 향,항상 향수를 사용하고 있어 이번에 향이 5가지라 다양하게 활용가능한 어노브 항수 로지아우라 향을 먼저 선택해봤어요. 향이 다양해서 취향 및 그 날의 룩에 따른 향을 선택해 사용할 수 있는 점이 큰 장점인거 같아요 특히 로지아우라향은 5월의 어느날 장미 가득한 장미정원에서 산책을 하는듯한 착각이 드는 아름답고 달달한 향이라 모든 여성분들께 추천드려요 로지아우라는 특정인에 구애받지 않고 누구나 사용하며 행복감을 만끽할 멋진 향을 가지고 있어요 저는 향수를 목 부분에 한번 도포후 비비지 않고 그대로 뒀는데 향이 은은하게 달콤해요 얼른 장미 가득한 5월을 만나고 싶어집니다. 패키지 디자인도 고급스러워서 내꺼 사도 선물받은 기분으로 기분이 좋아요 지인 선물로도 너무 좋아요 감사합니다 또구매하러올께요
5,2025.05.27,[옵션] 로지 아우라 향,은은한 로즈향이라 일상생활에서 가볍게 뿌리기 좋아요. 향이 엄청 세게 느껴지지않지만 지속력은 오드뚜왈렛정도 유지되는거같아서 가볍게 뿌리고다니기에 부담스럽지않고 좋아요. 헤어미스트랑 향을 맞춰서 사용해도 좋을거같아요
5,2025.05.26,[옵션] 로지 아우라 향,지인사용중인데 제품 추천받고 샀어요... 향도 진짜 좋아요!!
5,2025.05.04,[옵션] 센슈얼 화이트 향,어노브 헤어제품 잘 써서 향수 구매해봤는데 대성공이네요 시향안하고 젤 취향일 것 같은 향으로 골랐는데 넘 마음에 들어요 깔끔하고 깨끗포근한 향이에요 레이지선데이모닝 좋아하시면 취향이실듯
5,2025.05.04,[옵션] 센슈얼 화이트 향,"저는 좀 깨끗하면서 퓨어힌 향을 좋아하는데
제가 딱 좋아하는 향이네요

첨엔 강한 듯 햇는데 잔향이 좋네요
파우더리함이 남아서 좋아요 굿

저는 샤워 후 무향로션과 함께 같이 뿌리니 오래가요"
5,2025.05.03,[옵션] 로지 아우라 향,"꽃향기 납니다ㅎㅎ
쉬크한 느낌이 살짝있는 케이스에
잔향은 알콜향이 섞여서 은은하게 나긴하네요
예뻐욤 ㅋㅋ"
5,2025.04.14,[옵션] 퓨어 오차드 향,"은은한 향기가 부담스럽지 않고 마음에 들어요.
패키지가 사랑스럽고, 향도 다섯가지라서 선물하기에도 좋을 것 같아요. 취향저격할듯! 저는 딱 지금 이 시기에 뿌리니 싱그럽고 좋아용"
5,2025.06.09,[옵션] 퓨어 오차드 향,패키지가 예쁘고 독특해서 좋은데 그만큼 휴대성은 좀 떨어지는거같아서 아쉬워요
5,2025.06.05,[옵션] 앰버 그레이스 향,"색상 맘에들어요. ~너무 귀여워요~
착한가격에 구매했어요. ~다른색상 또구매할게요~
재구매 의향 있습니다. ~"
5,2025.06.05,[옵션] 로지 아우라 향,"색상 맘에들어요. ~너무 귀여워요~
착한가격에 구매했어요. ~다른색상 또구매할게요~
재구매 의향 있습니다. ~"
5,2025.06.02,[옵션] 앰버 그레이스 향,잘쓰고있어요 좋은거 같아요 ~~! 이거 말고는 더 할말이 없네요
5,2025.05.26,[옵션] 앰버 그레이스 향,디자인 예쁜 향수로 선물하기 좋구여 ㅎ ㅎ 가볍지 않은 여성스러운향 어른스러운향 좋아하면 추천
5,2025.05.24,[옵션] 로지 아우라 향,향이 좋아요~ 샘플도 줘서 다른 향도 체험해 봤네요. 용기도 귀여워요
5,2025.05.19,,"지속력이 그렇게 긴것 같지는 않지만 향이 좋습니닷!!
센슈얼 화이트는 꽃향이 강하게나고, 딱 뿌리면 흰색 꽃이 떠오르는 향이었습니다! 좋아용🩵"
5,2025.05.18,[옵션] 로지 아우라 향,"헤어퍼퓸 로지아우라랑 향이 비슷해서 좋아용
잔향도 오래 남고 아주 잘 뿌리는 중"
5,2025.05.16,,"패키지가 예쁘고
분사력도 좋아요
우디향을 그리 좋아하지 않는 편이긴한데
우디향 좋아하시는 분들은
호불호 없이 잘 사용하실 수 있을듯 합니다
중성적인 느낌이 강해서
남녀노소 사용할 수 있을듯 해요
스파이시한 느낌이 강해요!"
5,2025.05.06,[옵션] 앰버 그레이스 향,"헤어 브랜드인줄만 알았는데 퍼퓸도 나오다니 너무 신기했어요! 향은 중성적인 느낌이고 칼단발한 언니가 떠오르는 향입니다.
지속려력도 좋은 것 같아요! 시간 지나면 살에 잔향으 은은하게 남는데 이게 제일 좋은 것 같습니다"
5,2025.05.23,[옵션] 퓨어 오차드 향,"향이 은은하고 좋아요. ㅎㅎ 다른 향도 나중에 구매할
예정이에요. ㅎㅎ"
5,2025.05.22,[옵션] 로지 아우라 향,무난하게 사용하기 좋은 제품입니다 ㅎㅎ 추천추천 재구매하겠습니다 감사합니다
5,2025.05.18,[옵션] 로지 아우라 향,"매장에서 직접 시향해보고 구매했습니다!
곧 여름이라 조금 향에 신경쓰고싶어서 어노브 제품으로 골랐네요✨"
5,2025.05.13,[옵션] 앰버 그레이스 향,"세븐틴 민규님이 광고하셔서 구매해봤는데 평소에도 시트러스 향 좋아해서 엠버 그레이스로 구매해봤어요~매일 쓰고 있는데 안 질리는 시트러스 향은 처음인 것 같아요! 주변에서도 다들 향수 뭐 쓰냐고 물어보고 향이 좋다고~좋다고~ 엄청 칭찬해주네요ㅎ 어노브는 헤어제품만 최고라고 생각했었는데 향수까지 좋다는 걸 깨닫게 되었습니다. 양도, 크기도 적당해서 참 좋네요. 한 손에 쏙 들어오고 누르기도 쉬워요. 처음에 향수 받고 열어볼 때도 박스도 고급지고 색도 이뻐서 마음에 쏙 들었는데 병도 가볍고 뚜껑 디자인이 특이해서 좋았어요! 만약에 어디 떨어뜨려도 깨지거나 사람이 크게 다치지 않을 디자인이네요. 구매할 때 장미향을 살까 그대로 시트러스를 살까 고민했었는데 이 향도 맘에 들어서 다음에는 장미향도 사보려고요~어노브 최고네요!"
5,2025.05.07,[옵션] 로지 아우라 향,"어노브에서 향수 신제품이 나왔다고 해서 호기심에 사용해봤는데, 생각한 것보다 좋았어요! 딱 한마디로 정리하면 여성분들이면 호불호 없이 잘 사용하실 것 같은 향이에요! 일단, 제가 달달한 향이랑 머리아픈 쨍한 꽃향? 을 싫어하는데 달달하지도 않고 머리아픈 향도 아니라서 좋았어요ㅠ 첫 향부터 예쁜 향이 나면서 은은하게 퍼지는 향이 기분 좋았어요. 생장미 향은 아니고, 뭔가 장미 우유? 같은 부드러운 장미 느낌이 나서 개인적으로 더 마음에 들었어요. 뭔가 예쁜 사람한테서 자연스럽게 날 것 같은 그런 향이에요. ㅎㅎ 주변사람들도 향 좋다고 했어요! 지속력은 아주 좋다고는 못 느꼈지만 나름 괜찮은 것 같아요! 뿌린 곳에서 은은하게 나더라구요. 요즘 날씨처럼 봄, 여름에 데일리로 쓰기 좋아서 요즘 자주 사용하고 있어요!"
5,2025.05.06,[옵션] 로지 아우라 향,상세페이지 설명 그대로 베리에 엄청 플로럴한 향기에요.약간의 머스크 함도 있고 로즈의 가볍지만은 않은 향기도 있어서 좋았어요. 중성적이거나 남성적인 향기를 선호하신다면 추천하지는 않지만 여자들에게 호불호 없을 만한 러블리한 향기에요. 잔향도 달달하게 남아서 좋았어요. 용기가 이뻐서 계속 손이 갈거같아요.
5,2025.05.06,[옵션] 로지 아우라 향,"솔직히 엄청 여성스러운 향일거라고 생각했는데 생각보다 막 여성스럽진 않았어요! 향은 은은한편이고 지속력은 중상인거 같아요 ㅎㅎ 어노브꺼 트린트먼트만 쓰는 사람으로서 기대하고 향수도 샀는데 저렴한가격에 만족스러워요!
흔하지않은 향이라 좋아요 다음엔 다른 향도 사볼게요~"
5,2025.05.05,[옵션] 퓨어 오차드 향,"안녕하세요.
이번에 어노브에서 나온 향수를 추천받아 구매해보았습니다. 핑크색 심플한 용기가 취향저격이더라구요 ㅎㅎ

진한 향수를 소장하고 있기에
진하지 않지만 향수 뿌린 느낌을 내고 싶었어요.
리뷰들과 제품 설명 보고 고민하다 이 제품으로 구매해 보았습니다. 포장상태는 꼼꼼하게 와서 맘에 들었어요.

고민하다 퓨어 오차드 향으로 구매해봤는데요. 요즘같이 더운 날씨에 뿌리면 싱그러운 느낌이라고 해야 할까요?
향수는 화려하거나 진하지 않고 잔잔해요.
잔향이 오래가지는 않지만 기분 좋은 향이라 요즘 데일리로 잘 사용 중입니다. :)

지속력이 길지는 않기에 소장해서 다닐 수 있는 미니버전도 나왔음 좋겠네요!

로지아우라 향이랑 고민하다 요 향으로 했는데
잘 한 선택인거 같아요.
기회가 되면 시향해보고 구입하세요"
